object_id,kepoi_name,kepler_name,kepid,source,koi_disposition,koi_period,koi_duration,koi_depth,koi_steff,koi_kepmag,koi_prad,koi_slogg,koi_srad,koi_teq,koi_model_snr,koi_impact,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,log_period,log_depth,label
K02594.01,K02594.01,Kepler-1286 b,8004903,KOI,CONFIRMED,11.25401871,4.759,433.4,5995.0,15.166,2.42,4.351,1.118,888.0,17.0,0.603,0,0,0,0,1.0513076328406328,2.636888906983799,1
K02595.01,K02595.01,Kepler-393 b,8883329,KOI,CONFIRMED,9.18244299,4.318,87.6,6194.0,13.223,1.24,4.242,1.314,1052.0,20.3,0.257,0,0,0,0,0.9629582406704462,1.9425041061680808,1
K02595.02,K02595.02,Kepler-393 c,8883329,KOI,CONFIRMED,14.6134781,5.266,72.8,6194.0,13.223,1.12,4.242,1.314,901.0,15.2,0.086,0,0,0,0,1.1647535930641149,1.8621313793130372,1
K02596.01,K02596.01,,3644653,KOI,FALSE POSITIVE,119.682075,31.28,1704.1,5778.0,15.903,30.39,4.531,0.911,351.0,38.1,1.259,1,0,1,1,2.078029110209874,3.2314950764482293,0
K02672.02,K02672.02,Kepler-396 b,11253827,KOI,CONFIRMED,42.9923284,4.726,1120.1,5593.0,11.921,3.32,4.45,0.945,496.0,34.1,0.643,0,0,0,0,1.6333909664914736,3.049256797232227,1
K00257.01,K00257.01,Kepler-506 b,5514383,KOI,CONFIRMED,6.88341278,2.0674,487.4,6139.0,10.868,2.63,4.359,1.193,1080.0,35.4,0.083,0,0,0,0,0.8378038138223687,2.6878855248487055,1
K02673.01,K02673.01,,10747445,KOI,FALSE POSITIVE,4.593595496,2.7468,45034.0,5717.0,16.444,44.14,4.538,0.884,1022.0,92.0,1.147,0,1,0,0,0.6621527493288272,4.653540523484712,0
K02674.01,K02674.01,Kepler-1311 d,8022489,KOI,CONFIRMED,197.5111484,11.106,2575.6,5616.0,13.349,9.52,4.004,1.674,391.0,175.2,0.814,0,0,0,0,2.2955916141496,3.4108784164200867,1
K02674.02,K02674.02,Kepler-1311 b,8022489,KOI,CONFIRMED,11.1726723,6.106,76.8,5616.0,13.349,1.5,4.004,1.674,1019.0,17.0,0.504,0,0,0,0,1.048157060881042,1.885361220031512,1
K02674.03,K02674.03,Kepler-1311 c,8022489,KOI,CONFIRMED,2.53573284,3.989,68.0,5616.0,13.349,1.36,4.004,1.674,1671.0,25.5,0.054,0,0,0,0,0.4041034951774726,1.8325089127062364,1
K02443.01,K02443.01,Kepler-387 b,9209624,KOI,CONFIRMED,6.79164656,3.343,102.6,5772.0,13.987,1.01,4.351,1.003,994.0,18.5,0.121,0,0,0,0,0.8319750769656316,2.0111473607757975,1
K02443.02,K02443.02,Kepler-387 c,9209624,KOI,CONFIRMED,11.8376933,3.381,92.9,5772.0,13.987,1.0,4.351,1.003,826.0,12.7,0.557,0,0,0,0,1.0732670837484313,1.9680157139936418,1
K02444.01,K02444.01,Kepler-1241 b,3354846,KOI,CONFIRMED,18.5525162,4.385,771.5,5569.0,15.714,2.53,4.566,0.829,612.0,17.2,0.78,0,0,0,0,1.268402819485727,2.8873359303991672,1
K02445.01,K02445.01,,6516185,KOI,CANDIDATE,47.3659328,7.929,757.0,5708.0,15.817,11.97,4.482,0.902,481.0,16.0,1.085,0,0,0,0,1.6754660944946593,2.8790958795000727,1
K00245.03,K00245.03,Kepler-37 b,8478994,KOI,CONFIRMED,13.3669309,3.733,12.2,5417.0,9.705,0.27,4.567,0.772,656.0,7.4,0.4064,0,0,0,0,1.12603170298364,1.0863598306747482,1
K02447.01,K02447.01,,3946023,KOI,FALSE POSITIVE,1.045492348,2.933,28.7,6057.0,12.804,0.83,4.088,1.457,2291.0,21.7,0.708,0,1,1,0,0.01932085854676873,1.4578818967339924,0
K02521.02,K02521.02,Kepler-1266 c,7183745,KOI,CONFIRMED,4.86634094,1.885,366.7,4996.0,15.86,1.94,4.497,0.831,881.0,15.2,0.895,0,0,0,0,0.6872025327028228,2.5643109099606027,1
K02522.01,K02522.01,Kepler-1848 b,9177629,KOI,CONFIRMED,5.60402307,1.0273,224.9,4847.0,13.713,1.25,4.581,0.737,774.0,20.6,0.8,0,0,0,0,0.7484999144711736,2.351989455435632,1
K02523.01,K02523.01,Kepler-1267 b,7778767,KOI,CONFIRMED,13.0313583,4.521,573.3,5514.0,15.829,2.88,4.345,1.071,774.0,18.9,0.813,0,0,0,0,1.1149896859696844,2.758381941774675,1
K02524.01,K02524.01,Kepler-1268 b,7515762,KOI,CONFIRMED,40.9905002,7.336,297.3,5842.0,15.272,2.41,4.17,1.41,627.0,15.4,0.048,0,0,0,0,1.6126832179694515,2.473194909204938,1
K02525.01,K02525.01,Kepler-1849 b,5942949,KOI,CONFIRMED,57.2932309,4.878,773.6,4806.0,15.699,1.95,4.564,0.729,355.0,15.7,0.021,0,0,0,0,1.7581033138271485,2.8885164610749454,1
K02597.01,K02597.01,Kepler-394 b,12120307,KOI,CONFIRMED,8.00504749,3.32,187.5,6398.0,14.79,1.52,4.411,1.101,1035.0,15.6,0.054,0,0,0,0,0.9033639127180003,2.2730012720637376,1
K02597.02,K02597.02,Kepler-394 c,12120307,KOI,CONFIRMED,12.13070414,3.843,211.2,6398.0,14.79,1.61,4.411,1.101,901.0,15.3,0.083,0,0,0,0,1.0838860106968242,2.3246939138617746,1
K02597.03,K02597.03,Kepler-394 d,12120307,KOI,CONFIRMED,5.61357653,2.905,162.3,6398.0,14.79,1.41,4.411,1.101,1165.0,15.2,0.119,0,0,0,0,0.749239647767446,2.210318519826232,1
K02598.01,K02598.01,,7446631,KOI,CANDIDATE,29.2254372,5.293,174.1,6049.0,14.162,1.35,4.461,1.008,614.0,15.7,0.384,0,0,0,0,1.4657610167415687,2.240798771117331,1
K02600.01,K02600.01,,9777251,KOI,FALSE POSITIVE,1.33255087,3.565,123.3,5774.0,15.053,1.19,4.347,1.054,1728.0,14.0,0.415,0,0,1,1,0.12468379716472495,2.0909630765957314,0
K02375.01,K02375.01,,6864893,KOI,FALSE POSITIVE,40.8792243,7.005,413.6,5383.0,14.923,1.62,4.609,0.72,437.0,23.4,0.79,0,1,1,1,1.6115026462894295,2.616580530085886,0
K02376.01,K02376.01,Kepler-1214 b,11701407,KOI,CONFIRMED,18.8262877,2.344,795.8,5215.0,15.279,2.34,4.481,0.845,591.0,19.9,0.198,0,0,0,0,1.2747646912142063,2.9008039348103694,1
K02377.01,K02377.01,,5906426,KOI,CANDIDATE,13.9034057,3.408,261.4,5261.0,14.782,1.55,4.523,0.819,646.0,15.3,0.871,0,0,0,0,1.1431211956173377,2.4173055832445254,1
K00241.03,K00241.03,Kepler-124 b,11288051,KOI,CONFIRMED,3.41045981,2.866,136.2,4983.0,14.139,1.06,4.66,0.651,892.0,22.5,0.971,0,0,0,0,0.5328129360257738,2.1341771075767664,1
K02378.01,K02378.01,Kepler-1215 b,10813132,KOI,CONFIRMED,4.76702759,2.013,163.4,5629.0,14.431,1.19,4.43,0.937,1046.0,14.3,0.077,0,0,0,0,0.6782476654890477,2.2132520521963968,1
K02448.01,K02448.01,Kepler-1242 b,5857540,KOI,CONFIRMED,13.62801048,3.5374,912.8,5052.0,15.462,3.28,4.48,0.855,639.0,26.7,0.927,0,0,0,0,1.134432458870335,2.9603756314101584,1
K02449.01,K02449.01,,12208631,KOI,CANDIDATE,53.3580444,6.812,736.1,5481.0,15.114,3.41,4.369,1.036,474.0,19.7,0.905,0,0,0,0,1.7271999040821737,2.866936817731639,1
K02450.01,K02450.01,Kepler-1243 b,7289317,KOI,CONFIRMED,16.83203175,4.031,326.0,5518.0,14.834,1.86,4.4,1.008,690.0,21.6,0.533,0,0,0,0,1.226136541677352,2.513217600067939,1
K02451.01,K02451.01,,6500206,KOI,FALSE POSITIVE,13.37499553,1.639,458.1,5263.0,14.738,2.01,4.404,0.961,703.0,16.9,0.045,0,1,0,0,1.1262936455495907,2.6609602917760835,0
K02452.01,K02452.01,,5545815,KOI,FALSE POSITIVE,4.35370136,1.913,168.9,5992.0,14.685,1.33,4.382,0.985,1179.0,12.2,0.535,0,0,1,0,0.6388586355107142,2.227629649571009,0
K02526.01,K02526.01,,3116302,KOI,FALSE POSITIVE,134.96694,18.43,68.4,6154.0,13.314,0.87,4.416,1.053,385.0,6.9,0.0156,0,0,0,0,2.1302274015773124,1.8350561017201164,0
K02527.01,K02527.01,Kepler-1850 b,7879433,KOI,CONFIRMED,1.385787741,1.6449,85.4,4239.0,14.131,0.55,4.667,0.6,1008.0,19.1,0.35,0,0,0,0,0.14169671514459592,1.931457870689005,1
K02528.01,K02528.01,Kepler-1851 b,9205907,KOI,CONFIRMED,12.02295362,1.2667,778.6,5982.0,15.646,3.28,4.535,0.879,776.0,20.1,0.965,0,0,0,0,1.0800111717675867,2.8913143993821433,1
K02529.01,K02529.01,Kepler-436 c,8463346,KOI,CONFIRMED,16.79716262,3.83,1023.8,4652.0,15.856,2.75,4.617,0.697,503.0,21.2,0.899,0,0,0,0,1.225235926812299,3.0102151252142266,1
K00248.04,K00248.04,Kepler-49 e,5364071,KOI,CONFIRMED,18.59611518,2.3052,813.8,3834.0,15.264,1.53,4.708,0.539,371.0,27.6,0.014,0,0,0,0,1.2694222274381044,2.9105176855172665,1
K00251.02,K00251.02,Kepler-125 c,10489206,KOI,CONFIRMED,5.77440326,1.768,245.3,3808.0,14.752,0.8,4.754,0.508,529.0,11.8,0.425,0,0,0,0,0.7615071099010116,2.3896975482063856,1
K02601.01,K02601.01,,7531677,KOI,FALSE POSITIVE,2.622134451,4.735,128.2,5864.0,13.915,1.64,4.199,1.369,1548.0,42.9,0.664,0,0,1,0,0.41865495654946644,2.1078880251827985,0
K02602.01,K02602.01,Kepler-1287 b,10068659,KOI,CONFIRMED,11.47685263,2.756,240.6,5550.0,15.051,1.58,4.384,1.032,796.0,16.5,0.07,0,0,0,0,1.0598228050627212,2.381295623003826,1
K02603.01,K02603.01,,2443393,KOI,CANDIDATE,73.711039,10.062,136.7,6374.0,12.643,1.77,4.193,1.502,563.0,21.1,0.284,0,0,0,0,1.8675325328764019,2.1357685145678222,1
K02604.01,K02604.01,,9019191,KOI,CANDIDATE,14.43348326,2.663,526.8,4915.0,15.323,16.25,4.627,0.702,558.0,14.8,1.185,0,0,0,0,1.159371152856741,2.721645766289746,1
K02379.01,K02379.01,,9718379,KOI,FALSE POSITIVE,40.0088894,3.616,582.3,6237.0,15.04,20.75,4.403,1.023,585.0,20.2,1.16,0,1,1,0,1.602156496039183,2.7651467901080253,0
K02380.01,K02380.01,,3002478,KOI,CANDIDATE,6.35705314,1.324,272.2,5982.0,14.216,1.59,4.493,0.96,990.0,17.3,0.023,0,0,0,0,0.8032558418083569,2.4348881208673157,1
K02381.01,K02381.01,,4055774,KOI,FALSE POSITIVE,6.58738839,4.758,258.5,5616.0,15.575,1.35,4.564,0.822,871.0,15.7,0.523,0,0,1,1,0.8187132700395404,2.412460547429961,0
K02383.01,K02383.01,Kepler-1216 b,9395024,KOI,CONFIRMED,4.37033233,2.845,177.8,5657.0,15.133,1.56,4.282,1.182,1191.0,17.7,0.093,0,0,0,0,0.6405144629652676,2.249931756634195,1
K02453.01,K02453.01,,8631751,KOI,CANDIDATE,1.530515205,0.5945,659.7,3462.0,15.63,0.84,5.004,0.259,608.0,23.2,0.882,0,0,0,0,0.18483764848075365,2.819346484080453,1
K02454.01,K02454.01,,11401822,KOI,FALSE POSITIVE,1.08070294,3.363,145.6,5482.0,15.986,1.04,4.539,0.813,1565.0,17.6,0.688,0,1,0,1,0.03370633294656043,2.1631613749770184,0
K02455.01,K02455.01,,6507427,KOI,FALSE POSITIVE,4.74254518,1.023,305.7,6046.0,14.413,1.77,4.478,1.007,1118.0,13.2,0.051,0,0,0,1,0.6760114768999157,2.4852954387260886,0
K02456.01,K02456.01,,5521300,KOI,FALSE POSITIVE,18.13559979,2.019,452.7,6184.0,14.99,24.49,4.448,1.038,744.0,16.4,1.194,0,1,1,0,1.2585319233672276,2.655810494495252,0
K00245.04,K00245.04,Kepler-37 e,8478994,KOI,CONFIRMED,51.20690303,8.99,421.1,5767.0,9.705,2.39,4.438,1.0,878.0,23.0,0.537,1,0,0,0,1.7093285106976415,2.6243852414202653,1
K02457.01,K02457.01,Kepler-1244 b,9753154,KOI,CONFIRMED,3.70429015,3.37,55.7,6732.0,12.402,1.45,3.958,1.927,1839.0,15.9,0.001,0,0,0,0,0.5687049968027456,1.745855195173729,1
K02530.01,K02530.01,Kepler-1269 b,9011825,KOI,CONFIRMED,37.3331165,7.643,187.8,5623.0,13.611,2.5,4.079,1.588,657.0,22.5,0.851,0,0,0,0,1.5720942455453326,2.273695587930092,1
K02531.01,K02531.01,,4172746,KOI,CANDIDATE,17.6997392,2.76,752.7,4807.0,15.44,1.96,4.583,0.742,523.0,19.8,0.105,0,0,0,0,1.2479668672185675,2.876621916034273,1
K02532.01,K02532.01,Kepler-1852 b,5174858,KOI,CONFIRMED,7.9709719,1.2893,488.4,5237.0,15.43,2.27,4.572,0.826,760.0,17.3,0.911,0,0,0,0,0.901511278117965,2.688775655272845,1
K02533.01,K02533.01,Kepler-1270 b,11074835,KOI,CONFIRMED,6.03355539,10.049,89.5,4924.0,13.274,3.34,3.356,3.588,1598.0,26.1,0.35,0,0,0,0,0.7805733040517897,1.951823035315912,1
K02534.01,K02534.01,Kepler-1271 b,1996180,KOI,CONFIRMED,3.02558494,3.0008,128.3,6123.0,13.925,1.62,4.263,1.263,1484.0,23.8,0.839,0,0,0,0,0.4808093497838918,2.1082266563749283,1
K02605.01,K02605.01,,10407221,KOI,FALSE POSITIVE,0.933746783,4.255,417.5,4643.0,15.647,1.3,4.61,0.663,1309.0,62.8,0.007,0,0,1,1,-0.029770881431168635,2.620656479819621,0
K02607.01,K02607.01,,5095635,KOI,CANDIDATE,0.754457729,0.5891,248.2,5561.0,14.482,2.07,4.25,1.193,2131.0,31.1,0.677,0,0,0,0,-0.12236508799749757,2.3948017771627113,1
K02608.01,K02608.01,Kepler-1288 b,6269070,KOI,CONFIRMED,2.7612237,3.681,66.8,6381.0,13.321,1.84,3.897,2.232,2017.0,14.2,0.238,0,0,0,0,0.44110159234738827,1.8247764624755456,1
K02609.01,K02609.01,,6705137,KOI,FALSE POSITIVE,5.59727625,1.659,200.8,5796.0,14.626,1.26,4.522,0.876,975.0,15.3,0.403,0,0,1,1,0.7479767417628957,2.3027637084729817,0
K02384.01,K02384.01,,12254688,KOI,CANDIDATE,62.6825769,2.327,398.9,7058.0,13.072,39.8,3.648,3.101,916.0,17.8,1.095,0,0,0,0,1.7971468421431727,2.6008640363098396,1
K02385.01,K02385.01,,8345172,KOI,FALSE POSITIVE,50.5715805,3.726,1282.6,5262.0,15.812,2.74,4.59,0.783,406.0,19.9,0.074,0,1,1,0,1.7039065267332476,3.1080912355812202,0
K02386.01,K02386.01,,4172013,KOI,CANDIDATE,16.2707207,5.707,468.0,6117.0,14.94,28.42,4.315,1.244,827.0,13.0,1.187,0,0,0,0,1.2114067901280718,2.670245853074124,1
K02387.01,K02387.01,Kepler-1217 b,12254378,KOI,CONFIRMED,2.032319072,1.6762,315.5,6156.0,15.298,1.87,4.443,1.05,1542.0,24.5,0.133,0,0,0,0,0.3079918927509525,2.498999363580153,1
K00028.01,K00028.01,,4247791,KOI,FALSE POSITIVE,4.100870416,8.15361,123520.0,5923.0,11.26,82.46,4.118,1.51,1413.0,2619.2,0.938,0,1,0,0,0.6128760461698803,5.0917372829916605,0
K02458.01,K02458.01,Kepler-1245 b,7604328,KOI,CONFIRMED,4.35407371,2.427,277.1,5455.0,15.404,1.63,4.421,0.909,1043.0,19.0,0.734,0,0,0,0,0.6388957769272381,2.442636525782232,1
K02460.01,K02460.01,Kepler-1246 b,11236244,KOI,CONFIRMED,11.32269749,3.517,311.0,4563.0,15.006,1.51,4.624,0.642,554.0,16.0,0.951,0,0,0,0,1.0539499043666298,2.4927603890268375,1
K02461.01,K02461.01,Kepler-1247 b,9837685,KOI,CONFIRMED,13.71218522,2.437,786.7,5550.0,15.935,2.47,4.562,0.831,676.0,22.6,0.68,0,0,0,0,1.1371066709356468,2.895809150169131,1
K02462.01,K02462.01,Kepler-1838 b,5042210,KOI,CONFIRMED,12.14684625,6.197,70.7,5877.0,11.821,1.75,3.927,1.963,1097.0,27.1,0.687,0,0,0,0,1.0844635343942104,1.8494194137968993,1
K02463.01,K02463.01,Kepler-1248 b,12454461,KOI,CONFIRMED,7.46718958,3.633,75.7,6161.0,12.77,1.04,4.399,1.169,1035.0,18.8,0.486,0,0,0,0,0.8731571775104857,1.8790958795000727,1
K02534.02,K02534.02,,1996180,KOI,CANDIDATE,5.42204257,2.952,79.1,6123.0,13.925,1.39,4.263,1.263,1222.0,10.7,0.94,0,0,0,0,0.7341629230274836,1.8981764834976764,1
K02535.01,K02535.01,Kepler-1853 b,9635606,KOI,CONFIRMED,48.8882668,6.468,462.8,4821.0,14.985,2.96,4.529,0.788,386.0,13.5,0.988,0,0,0,0,1.6892046408118273,2.665393350279712,1
K02536.01,K02536.01,Kepler-1272 b,3728701,KOI,CONFIRMED,51.1319346,6.019,382.3,6071.0,14.423,2.43,4.353,1.107,542.0,19.6,0.829,0,0,0,0,1.7086922247666323,2.582404298019028,1
K02537.01,K02537.01,,10861715,KOI,FALSE POSITIVE,133.516435,2.196,510.0,5989.0,15.309,2.01,4.553,0.848,344.0,6.5,0.6285,0,0,0,0,2.125534727801675,2.7075701760979363,0
K02538.01,K02538.01,Kepler-1854 b,1849702,KOI,CONFIRMED,39.8312536,2.442,388.8,5026.0,14.125,1.46,4.58,0.759,420.0,15.8,0.24,0,0,0,0,1.6002239750760374,2.589726256254237,1
K00249.01,K00249.01,Kepler-504 b,9390653,KOI,CONFIRMED,9.549277089,1.5832,1826.9,3547.0,14.486,1.57,4.899,0.369,374.0,112.2,0.068,0,0,0,0,0.9799704953385466,3.2617147757943665,1
K02610.01,K02610.01,,2305866,KOI,CANDIDATE,24.1073172,10.465,104.2,6585.0,12.605,2.74,3.813,2.517,1065.0,23.6,0.693,0,0,0,0,1.3821488822951418,2.0178677189635055,1
K00252.01,K00252.01,Kepler-1663 b,11187837,KOI,CONFIRMED,17.60461401,3.716,2292.1,3744.0,15.613,2.64,4.737,0.516,362.0,80.1,0.715,0,0,0,0,1.2456265073860509,3.3602335611578322,1
K02611.01,K02611.01,,8885673,KOI,FALSE POSITIVE,1.228721184,1.041,465.6,4897.0,15.76,1.62,4.542,0.764,1324.0,26.4,0.208,0,0,1,0,0.08945334587454723,2.668012971641832,0
K02613.01,K02613.01,,9712350,KOI,CANDIDATE,51.5738653,2.784,900.7,5380.0,15.96,2.41,4.581,0.813,417.0,13.2,0.275,0,0,0,0,1.7124296816404452,2.9545801627437576,1
K02615.01,K02615.01,Kepler-1290 b,8025596,KOI,CONFIRMED,4.69505576,3.058,240.0,5999.0,15.711,1.49,4.494,0.959,1098.0,15.9,0.204,0,0,0,0,0.6716407544544216,2.380211241711606,1
K02616.01,K02616.01,,5956787,KOI,FALSE POSITIVE,0.569115976,2.028,796.9,4788.0,12.093,1.8,4.61,0.656,1589.0,59.8,0.068,0,1,1,1,-0.24479922287655026,2.901403826825252,0
K00242.01,K00242.01,Kepler-503 b,3642741,KOI,FALSE POSITIVE,7.258450123,5.7297,3714.7,5638.0,14.747,5.53,4.513,0.92,880.0,288.6,0.05,0,0,0,0,0.8608438968865209,3.5699237457936364,0
K02388.01,K02388.01,,12071037,KOI,FALSE POSITIVE,6.0959841,10.39,112.7,5826.0,14.104,0.99,4.43,0.885,988.0,29.2,0.657,0,0,1,1,0.7850438255737902,2.0519239160461065,0
K02389.01,K02389.01,Kepler-1218 b,8494617,KOI,CONFIRMED,22.9221181,8.2,140.3,5897.0,13.578,1.33,4.357,1.081,684.0,24.0,0.603,0,0,0,0,1.3602547457840286,2.1470576710283598,1
K02390.01,K02390.01,Kepler-1219 b,10289119,KOI,CONFIRMED,16.10474503,5.712,124.1,5822.0,12.249,3.21,3.683,2.886,1159.0,25.4,0.224,0,0,0,0,1.2069538534686193,2.09377178149873,1
K02392.01,K02392.01,Kepler-1220 b,7382313,KOI,CONFIRMED,7.42697378,3.206,205.2,5573.0,14.985,1.4,4.434,0.982,899.0,15.4,0.337,0,0,0,0,0.870811890696072,2.3121773564397787,1
K02464.01,K02464.01,,9887224,KOI,FALSE POSITIVE,0.874629873,1.782,68.1,5099.0,14.107,0.72,4.491,0.832,1597.0,19.2,0.665,0,0,1,0,-0.058175693401524,1.8331471119127851,0
K02465.01,K02465.01,,7542369,KOI,FALSE POSITIVE,5.46091846,1.781,172.0,6319.0,14.332,1.25,4.465,0.93,1106.0,21.2,0.4,0,1,1,0,0.7372656918923584,2.2355284469075487,0
K02466.01,K02466.01,Kepler-388 b,8544992,KOI,CONFIRMED,3.17323012,1.9094,204.5,4500.0,14.993,0.88,4.632,0.633,830.0,21.4,0.085,0,0,0,0,0.5015015679158269,2.3106933123433606,1
K02466.02,K02466.02,Kepler-388 c,8544992,KOI,CONFIRMED,13.2970695,3.283,219.7,4500.0,14.993,0.91,4.632,0.633,515.0,14.9,0.03,0,0,0,0,1.1237559386954976,2.3418300569205104,1
K00246.01,K00246.01,Kepler-68 b,11295426,KOI,CONFIRMED,5.398752862,3.4303,346.5,5790.0,9.997,2.21,4.279,1.198,1140.0,289.6,0.015,0,0,0,0,0.7322934472848632,2.5397032389478253,1
K02539.01,K02539.01,,7289162,KOI,FALSE POSITIVE,5.26648126,1.964,97.8,6204.0,13.648,1.07,4.394,1.065,1155.0,16.0,0.403,0,0,1,1,0.7215205431506592,1.9903388547876015,0
K02540.01,K02540.01,,3001885,KOI,FALSE POSITIVE,2.67596808,2.021,420.6,4732.0,15.596,1.57,4.53,0.795,998.0,17.5,0.115,0,0,1,0,0.4274809286912482,2.6238692683503024,0
K02541.01,K02541.01,Kepler-391 b,12306058,KOI,CONFIRMED,7.41683033,7.274,72.6,4938.0,13.007,3.36,3.45,3.324,1425.0,20.6,0.873,0,0,0,0,0.8702183440532425,1.8609366207000937,1
K02542.01,K02542.01,Kepler-1855 b,6183511,KOI,CONFIRMED,0.727331746,0.8323,357.4,3460.0,15.527,0.67,4.92,0.356,849.0,20.4,0.153,0,0,0,0,-0.13826745627328785,2.5531545481696254,1
K02543.01,K02543.01,Kepler-1856 b,12469800,KOI,CONFIRMED,1.302017467,1.3692,290.5,4948.0,15.351,1.37,4.508,0.816,1344.0,21.4,0.286,0,0,0,0,0.1146168104770518,2.4631461367263494,1
K02617.01,K02617.01,Kepler-1291 b,4915638,KOI,CONFIRMED,8.63050092,3.144,325.8,5352.0,15.868,1.43,4.599,0.764,739.0,14.9,0.595,0,0,0,0,0.9360360031866433,2.5129510799724906,1
K02618.01,K02618.01,,6351097,KOI,FALSE POSITIVE,12.49117388,2.848,189.9,5753.0,14.521,1.36,4.461,0.911,763.0,17.0,0.747,0,0,1,0,1.0966032538785822,2.2785249647370174,0
K02619.01,K02619.01,Kepler-1292 b,8081905,KOI,CONFIRMED,3.27645723,2.219,323.0,5812.0,15.934,1.71,4.504,0.963,1195.0,17.9,0.001,0,0,0,0,0.5154045031646661,2.509202522331103,1
K02620.01,K02620.01,Kepler-1862 b,11465950,KOI,CONFIRMED,16.0573291,3.546,575.0,5644.0,15.869,2.27,4.575,0.806,645.0,17.5,0.883,0,0,0,0,1.2056733084646265,2.7596678446896306,1
K02621.01,K02621.01,,9996632,KOI,FALSE POSITIVE,8.44326557,3.353,359.5,6081.0,15.351,1.97,4.468,1.023,934.0,19.0,0.42,0,0,1,0,0.926510449556495,2.555698894718901,0
K02393.01,K02393.01,Kepler-1834 b,4665571,KOI,CONFIRMED,4.60300256,2.6848,302.5,4821.0,14.903,1.32,4.529,0.788,848.0,22.2,0.072,0,0,0,0,0.6630412164307035,2.4807253789884878,1
K02395.01,K02395.01,,4829935,KOI,FALSE POSITIVE,16.9329284,1.218,488.3,6310.0,14.779,2.46,4.417,1.095,793.0,20.4,0.319,0,0,1,0,1.228732071988571,2.6886867242841235,0
K02397.01,K02397.01,Kepler-1221 b,9269042,KOI,CONFIRMED,12.00089667,3.266,420.7,5195.0,15.563,1.47,4.598,0.69,632.0,20.0,0.595,0,0,0,0,1.0792136964046781,2.623972512016996,1
K02398.01,K02398.01,,6199056,KOI,FALSE POSITIVE,1.169010526,1.1717,165.9,5944.0,13.579,91.91,3.25,5.847,3766.0,37.1,1.13,0,1,0,0,0.06781842165211871,2.219846386024361,0
K02399.01,K02399.01,Kepler-1222 b,11461433,KOI,CONFIRMED,1.916940872,1.4243,105.1,5083.0,14.1,0.89,4.468,0.872,1246.0,17.7,0.405,0,0,0,0,0.2826087172806941,2.021602716028242,1
K02467.01,K02467.01,Kepler-1839 b,11818607,KOI,CONFIRMED,5.05661302,3.926,137.9,5926.0,14.63,1.15,4.506,0.939,1049.0,17.6,0.616,0,0,0,0,0.703859718570385,2.13956426617585,1
K02468.01,K02468.01,Kepler-1249 b,8380709,KOI,CONFIRMED,24.3344939,6.557,323.1,6091.0,15.373,1.74,4.487,0.967,647.0,18.1,0.017,0,0,0,0,1.3862223183739406,2.509336958017644,1
K02469.01,K02469.01,Kepler-1840 b,6149910,KOI,CONFIRMED,131.187921,6.905,915.9,4898.0,15.048,2.34,4.518,0.803,284.0,23.9,0.069,0,0,0,0,2.1178938496391657,2.9618480590183243,1
K02470.01,K02470.01,,9108085,KOI,FALSE POSITIVE,2.17489806,4.599,74.8,5749.0,13.655,1.08,4.323,1.15,1496.0,29.3,0.76,0,0,1,1,0.3374389058805372,1.8739015978644613,0
K02471.01,K02471.01,Kepler-1841 b,5436013,KOI,CONFIRMED,25.8859397,4.548,217.1,5190.0,14.556,1.66,4.446,0.899,542.0,16.1,0.922,0,0,0,0,1.413063935171346,2.33665982345442,1
K02544.01,K02544.01,Kepler-1273 b,8676148,KOI,CONFIRMED,28.6253502,4.551,652.7,5774.0,15.826,2.38,4.508,0.941,573.0,18.3,0.021,0,0,0,0,1.4567508085006862,2.814713612695977,1
K02545.01,K02545.01,Kepler-1274 b,9696358,KOI,CONFIRMED,6.98141327,6.527,38.0,6054.0,11.752,1.42,3.923,2.163,1384.0,20.9,0.699,0,0,0,0,0.8439433471552504,1.5797835966168101,1
K02546.01,K02546.01,,5039129,KOI,FALSE POSITIVE,1.319677953,1.978,100.7,6306.0,14.332,1.13,4.426,1.076,1843.0,17.4,0.62,0,0,1,0,0.12046796128209575,2.003029470553618,0
K02547.01,K02547.01,Kepler-1857 b,4484336,KOI,CONFIRMED,8.94337724,2.469,215.1,6074.0,14.169,1.48,4.375,1.005,946.0,18.4,0.163,0,0,0,0,0.9515015500852894,2.3326404103874623,1
K00250.01,K00250.01,Kepler-26 b,9757613,KOI,CONFIRMED,12.282998287,2.7096,2794.7,3879.0,15.473,2.83,4.708,0.537,431.0,137.2,0.047,0,0,0,0,1.0893043912807048,3.4463351949282415,1
K02622.01,K02622.01,,10527135,KOI,FALSE POSITIVE,0.328686504,0.8592,171.9,5430.0,15.316,1.11,4.535,0.847,2324.0,26.8,0.233,0,1,0,0,-0.4832181278583164,2.2352758766870524,0
K00253.01,K00253.01,Kepler-2000 b,11752906,KOI,CONFIRMED,6.383159135,1.7504,2313.2,3757.0,15.254,2.73,4.681,0.576,530.0,64.4,0.197,0,0,0,0,0.805035671719619,3.364213183631557,1
K02623.01,K02623.01,Kepler-1293 b,10916600,KOI,CONFIRMED,5.57654782,3.673,53.6,6187.0,13.383,0.92,4.341,1.238,1183.0,13.2,0.45,0,0,0,0,0.7463654307134693,1.72916478969277,1
